"Adverse.events","Death.1.1.","Death.2.1.","Death.1.2.","Death.2.2.","GP.1.1.","GP.2.1.","GP.1.2.","GP.2.2.","Hospital.1.1.","Hospital.2.1.","Hospital.1.2.","Hospital.2.2.","Infected.1.1.","Infected.2.1.","Infected.1.2.","Infected.2.2.","Mild.Compl.1.1.","Mild.Compl.2.1.","Mild.Compl.1.2.","Mild.Compl.2.2.","Pneumonia.1.1.","Pneumonia.2.1.","Pneumonia.1.2.","Pneumonia.2.2.","Repeat.GP.1.1.","Repeat.GP.2.1.","Repeat.GP.1.2.","Repeat.GP.2.2.","Trt.1.1.1.","Trt.2.1.1.","Trt.1.2.1.","Trt.2.2.1.","Trt.1.1.2.","Trt.2.1.2.","Trt.1.2.2.","Trt.2.2.2.","beta.1.","beta.2.","beta.3.","beta.4.","beta.5.","beta.6.","beta.7.","delta","deviance","eta","gamma.1.","gamma.2.","lambda","n.1.1.","n.2.1.","n.1.2.","n.2.2.","phi","pi.1.1.","pi.2.1.","pi.1.2.","pi.2.2.","psi.1.","psi.2.","psi.3.","psi.4.","psi.5.","psi.6.","psi.7.","psi.8.","q.1.","q.2.","q.3.","q.4.","q.5.","q.6.","q.7.","rho.1.","rho.2.","xi"
1499,1,5,0,0,3271,2477,0,224,0,1,0,0,6073,4574,0,418,1351,1015,0,88,31,22,0,2,1320,993,0,86,1444,1114,1078,843,0,0,90,74,0.0617387065729815,0.544116716392909,0.401376817070202,0.0114736063562347,0.000310130993909824,0.00102845637228005,0.063595680114204,9,-1.38398996572954,0.904611541614229,0.419749739068882,0.812431018563615,1.48622612406124,1e+05,0,75863,24137,0.240461945458297,0.0617387065729815,0.0617387065729815,0.0190186030094803,0.0190186030094803,16.88092323685,2534.91270371033,5.69877176266679,8.44116284179104,42.4973092165278,3.10587860069164,1.49187782865036,0.64221548184745,2.6361863694589,0,0,5.46790725228338,7.59606319598257,26.2824223744606,0.412377213856125,0,0.691950089900275,0.939507002993123
6069,0,2,0,0,764,228,0,221,0,0,0,0,5186,1652,0,1512,288,98,0,88,7,1,0,0,281,97,0,88,331,240,91,82,0,0,93,65,0.0514687484697665,0.14481822081625,0.406104084482869,0.0113714792649108,0.000543252110153181,0.000759731841920568,0.0893761101246427,6,-1.65978577574712,0.902794679701987,0.419904282000605,0.811253418789764,1.7413986163905,1e+05,0,31505,68495,0.682558484357583,0.0514687484697665,0.0514687484697665,0.0226433520572344,0.0226433520572344,13.7446335789422,2281.04448582585,8.98196366813181,8.00684460799366,45.276952717631,2.23317084021741,1.89204329765587,0.697358041276053,4.20404243957202,0,0,6.59267272912226,7.08579153985151,15.8653426704568,0.662766629135063,0,0.560056291818803,0.955267383409384
5043,2,1,0,0,2111,972,0,300,4,0,0,0,5414,2558,0,770,911,428,0,134,18,17,0,5,893,411,0,129,898,728,427,351,0,0,142,107,0.0534200605232221,0.390715509594867,0.408111472218493,0.0111670586455986,0.00035315733191591,0.000558280185596318,0.101720939850908,10,0.173539622484336,0.899522139940662,0.419366524592654,0.81270278746519,6.14693164872125,1e+05,0,49608,50392,0.502299165066489,0.0534200605232221,0.0534200605232221,0.0150687486090522,0.0150687486090522,27.595084108801,2581.5634388511,6.61228935167761,12.1015344262609,41.1800565106795,5.17133289504866,1.57262199183079,1.15920055716919,5.33337902487289,0,0,9.89008583964547,9.78857542604733,17.7829471750294,0.447337173864614,0,0.717919664233595,0.957420493142051
2188,3,2,0,0,2536,1444,0,352,0,0,0,0,8408,4750,0,1100,1030,586,0,150,32,18,0,4,998,568,0,146,1054,840,631,468,0,0,155,120,0.0840236248055678,0.304187086243724,0.394476771429397,0.0155986114337135,0.000421456260835223,0.000865195755741311,0.0501330201976828,8,1.02795490663028,0.905066751185573,0.41927436646063,0.815348740141546,3.9982213095624,1e+05,0,56271,43729,0.436342823658329,0.0840236248055678,0.0840236248055678,0.0245273621145475,0.0245273621145475,15.2497283121517,2958.52431277134,10.645285557523,7.9171438239869,59.9248936642379,4.92340961656299,1.51328285081734,0.938468792088744,7.10734395854191,0,0,5.95254729372001,6.90176941004167,17.4013084357193,0.531955877318239,0,0.708089692972611,0.951337153456303
11397,3,3,0,0,3239,1328,0,658,7,0,0,0,8516,3553,0,1726,1345,553,0,240,33,14,0,5,1312,539,0,235,1390,1058,574,449,0,0,264,191,0.0850447210532533,0.383344193118933,0.396733111700417,0.0111018857701865,0.000497644474342601,0.000648555228655135,0.195377473618844,5,-0.569089456974857,0.900794288152512,0.41965852947139,0.81263133843404,1.34474777204068,1e+05,0,41169,58831,0.586586662592389,0.0850447210532533,0.0850447210532533,0.0301014045737207,0.0301014045737207,12.8355290015438,2927.27765033845,7.12255940163559,6.29451283491114,43.4569187509877,3.06224738280549,1.55236382417681,0.987022578340476,3.37699526597106,0,0,6.55627132159292,7.29918712460407,12.7541789903033,0.406645990325432,0,0.646052051192316,0.944833958343814
436,0,1,0,0,957,562,0,98,0,0,0,0,2719,1706,0,302,439,236,0,30,19,12,0,2,420,224,0,28,427,360,243,190,0,0,37,21,0.0270643942015415,0.328264127482595,0.404989470895667,0.0133301838016099,0.00027847022853942,0.000919226725911256,0.011386157962258,9,-1.15836789933871,0.907825827040679,0.419782881555005,0.815712885008308,1.53356082675027,1e+05,0,62911,37089,0.368840512843221,0.0270643942015415,0.0270643942015415,0.00842038791394894,0.00842038791394894,22.6334943504815,3245.39163012017,7.68576613695884,10.5850084457302,30.9213945190565,4.21775158370619,2.28203028627267,0.806494770301521,4.62991228516265,0,0,9.79333817764811,7.8054612326063,9.16592019756658,0.483619612114932,0,0.68887580297403,0.950604015082061
3875,0,0,0,0,1854,959,0,301,0,0,0,0,5955,3378,0,896,775,403,0,137,50,12,0,5,725,391,0,132,798,631,418,337,0,0,118,111,0.0599441934546406,0.30266955054889,0.392457055758947,0.0192526766531734,0.000274957040066674,0.000579112111695122,0.0876212747065043,9,0.0584496164230059,0.902213219400748,0.420679216324683,0.815536050535655,5.15248154601853,1e+05,0,56103,43897,0.436565887237999,0.0599441934546406,0.0599441934546406,0.0197788112965556,0.0197788112965556,12.7645984472831,3529.49879465406,4.19031518755464,16.2630002957474,63.8360637560289,2.69867880546983,1.28966293795643,0.827724796696959,5.20612369303835,0,0,5.85197208829057,7.0030186188538,17.2033879400574,0.497354048600024,0,0.670046252077407,0.953540907400263
5279,1,0,0,0,2140,1242,0,271,1,0,0,0,10066,5929,0,1302,950,514,0,120,37,13,0,3,913,501,0,117,888,774,509,431,0,0,107,98,0.100298338403079,0.212177878968181,0.416437011445117,0.0137166442262315,0.000394334783538992,0.000427289925155734,0.126447238125531,5,0.197830402971224,0.903107542749624,0.424938944426136,0.817505857899044,1.88388987020259,1e+05,0,58738,41262,0.414509063011957,0.100298338403079,0.100298338403079,0.0318917027575138,0.0318917027575138,26.9969136814402,3605.00939196838,5.74620729759593,11.8282585451672,50.229122314776,2.97977438291068,1.71850358813665,0.715305200268982,3.39179925553572,0,0,7.35360233638356,9.76694589929974,15.4974593686323,0.855520465579792,0,0.682031594288756,0.942351366049428
9502,4,1,0,0,2148,907,0,331,1,0,0,0,7791,3526,0,1286,897,377,0,142,12,8,0,4,885,369,0,138,920,726,391,312,0,0,126,111,0.0786436286877615,0.273775511759312,0.41448955848646,0.0102631581054961,0.0004304127414038,0.00127754288324211,0.171686000761278,8,-0.401440820691472,0.901032240670101,0.419927627852856,0.808870868997936,2.87388351204672,1e+05,0,43847,56153,0.56110045728539,0.0786436286877615,0.0786436286877615,0.0225248150271965,0.0225248150271965,21.8932427151352,2495.94432695789,6.3609099727475,9.83190452931488,27.8321630898639,1.76958008115023,1.68599123995591,1.32559516740416,5.8026540531822,0,0,4.93173712497143,5.4154972444198,23.7046906885186,0.762641472827806,0,0.713583726958649,0.950938602641756
1488,3,0,0,0,2241,1158,0,386,2,0,0,0,5741,2883,0,995,920,505,0,165,32,21,0,10,888,484,0,155,970,763,478,431,0,0,162,141,0.0565766540175284,0.402167432735797,0.407075440374205,0.0160766353130141,0.000423117867069482,0.000794460604714971,0.0296120794146387,4,-1.74257429523559,0.909301536018745,0.420970915896406,0.818308766035838,1.94898645820947,1e+05,0,50073,49927,0.498779825097456,0.0565766540175284,0.0565766540175284,0.019950203630678,0.019950203630678,20.6108372897839,2279.39865192069,5.7126122824635,5.57362393927636,38.9510382843231,3.41930773730202,1.40644502076238,0.826163106465266,3.45399863605229,0,0,9.17789043232868,7.77522058873682,13.9080973926189,0.620976245682862,0,0.647377456706841,0.952909548809868
9413,1,0,0,1,1339,762,0,203,0,0,0,0,7711,4088,0,1160,562,328,0,101,26,10,0,4,536,318,0,97,548,459,325,266,0,0,95,80,0.0768588595597587,0.178471206183169,0.401826841950922,0.0148367957751318,0.000288335088128145,0.000695219034683711,0.200283425072466,5,0.136189803937298,0.899223369673891,0.422976674840102,0.815494138694633,2.59902396193803,1e+05,0,53033,46967,0.469928447774154,0.0768588595597587,0.0768588595597587,0.024076482637784,0.024076482637784,25.0452969781409,2568.27952879327,8.30112685097833,9.03864749794156,38.5064165577853,2.77917007982198,2.54358687195759,1.07364136071333,4.95085952202756,0,0,8.40684481955913,4.9518829845618,13.64508849052,0.440819062552712,0,0.68674421171883,0.953899121620344
619,0,0,0,0,1141,611,0,184,0,0,0,0,7286,4160,0,1186,471,235,0,76,10,6,0,1,461,229,0,75,482,382,258,200,0,0,79,62,0.0728179654278451,0.15511167123988,0.397613260770039,0.00778981336871604,0.000270087439340101,0.000748929514284543,0.0145777331476099,8,-2.56354865682505,0.902759846383445,0.418805515891788,0.812966712700438,3.63029226910593,1e+05,0,57294,42706,0.426025409437865,0.0728179654278451,0.0728179654278451,0.026590027917341,0.026590027917341,22.1737588549552,2503.00186519187,7.12630771631766,6.21444466913202,58.0865181071806,4.38525964230097,3.18974173604483,1.09208489311661,3.70152754996661,0,0,6.35993812534227,7.15507618177922,16.2045856856944,0.298635458521027,0,0.634842476563165,0.94987399533457
2861,1,0,0,2,1816,952,0,370,1,0,0,0,5891,2908,0,1206,791,412,0,160,29,10,0,11,762,402,0,149,794,648,408,343,0,0,161,135,0.0593114304761383,0.319948199006492,0.420071616101359,0.0162623313936485,0.000405874810800433,0.000525761415611152,0.0540017922152886,7,-1.03523672794678,0.894148177705233,0.419733000658358,0.820004917342102,2.654956009887,1e+05,0,48929,51071,0.511064639736807,0.0593114304761383,0.0593114304761383,0.0245549225297553,0.0245549225297553,13.480884102651,2103.67922720024,6.22353301697172,6.81186516437423,37.6907730833704,3.72645969707252,1.59278534895103,1.08681644551746,6.13051583087581,0,0,10.1876968919689,6.29744213542525,18.538423887438,0.631779430215263,0,0.586000163330506,0.944566590431426
7241,3,0,0,2,2309,1117,0,472,2,0,0,0,8628,4313,0,1633,957,442,0,193,45,23,0,7,912,419,0,186,1026,775,477,339,0,0,193,156,0.0864648068008113,0.267323034294824,0.399594500880526,0.0167160504294559,0.000407673083120363,0.000624185743549487,0.145525434171658,5,0.110712831313375,0.902970122704975,0.420712125911953,0.812081243464751,2.97415259603791,1e+05,0,49603,50397,0.50302033534289,0.0864648068008113,0.0864648068008113,0.0330823668304654,0.0330823668304654,14.1198539769462,2300.42569260788,5.67984376132872,9.53620106160393,53.8738782316549,4.55605419483815,1.17211611998939,1.22836207214707,3.85445189565184,0,0,8.92908388401705,4.97656003262474,23.9276667439868,0.626417669848403,0,0.617389223957012,0.948026255613727
5272,1,0,0,0,2172,1296,0,291,0,0,0,0,6711,4028,0,845,898,547,0,111,44,25,0,6,854,522,0,105,877,731,525,453,0,0,124,90,0.0687584946106167,0.327476769191499,0.396070853489065,0.019096672932948,0.0002961956647692,0.000499340443876185,0.125633199235884,7,-0.101735929828262,0.895590370319191,0.419262539861591,0.817433608034887,3.36049962063227,1e+05,0,58909,41091,0.410026845068374,0.0687584946106167,0.0687584946106167,0.0198669379458219,0.0198669379458219,17.6591322812371,2714.64505489768,6.68808934475172,10.7797836893758,36.6409580149168,3.38781084319066,1.43763498546944,0.9917852824165,2.72562404755377,0,0,5.80362717969762,6.72582697446265,11.3769018066132,0.372663363939031,0,0.711062057738036,0.953036210463943
1560,2,1,0,0,2414,1260,0,346,0,1,0,0,9069,4743,0,1308,970,561,0,154,36,11,0,1,934,550,0,153,1024,770,537,466,0,0,147,129,0.0905938446800579,0.26817613793102,0.392777796279004,0.0140093253394976,0.000503138205998652,0.000761226375585547,0.0325583654377082,4,0.840763191646643,0.900255627068806,0.418831148723633,0.811534592531873,2.94172115252279,1e+05,0,51937,48063,0.478777758332502,0.0905938446800579,0.0905938446800579,0.0278642158380457,0.0278642158380457,18.6874954645992,3728.35735611912,6.84604296083644,12.0297794753172,56.0385312981235,3.01994787105658,1.59884614629604,1.55113321559566,2.61700427846423,0,0,2.68087779710944,8.58404400281114,14.9048619129274,0.460858835780093,0,0.692427052450956,0.949437007331936
1279,1,1,0,0,3007,1917,0,304,2,0,0,0,7787,4817,0,767,1238,776,0,130,32,12,0,7,1206,764,0,123,1275,1018,823,630,0,0,120,104,0.0769064094882324,0.394903652399792,0.396102639279204,0.0111557031533422,0.00048820046638461,0.000516922433408076,0.0339255439112681,4,-0.155251135781903,0.90089748382555,0.41910808369445,0.813221880148851,2.24355316127309,1e+05,0,63431,36569,0.367146014076401,0.0769064094882324,0.0769064094882324,0.0219626866543806,0.0219626866543806,22.8974708451226,3287.43434796464,7.75379213744687,8.47750122183245,34.0005620324266,3.97755156540103,1.31989842465904,0.674636428790884,2.64258540833655,0,0,8.8538182663605,4.24622143956005,15.6330456607261,0.486246383284431,0,0.714423195666921,0.947910875501973
7335,2,1,0,1,2026,806,0,405,0,1,0,0,5808,2321,0,1157,845,311,0,164,43,13,0,5,802,298,0,159,862,686,328,260,0,0,172,131,0.0565008446246019,0.343302948130399,0.395731126796203,0.0205180688195681,0.000475083892716758,0.000653356651233719,0.128568550061782,8,0.0190015899772641,0.899104989498052,0.418218364240435,0.81244513851687,2.06633370779909,1e+05,0,42736,57264,0.570697126723849,0.0565008446246019,0.0565008446246019,0.0201009855710025,0.0201009855710025,20.0198488633195,2071.15794547052,5.58378020253725,8.48331053213115,50.8766478649148,5.98434699053257,1.63901866559844,0.85993716844587,3.75793335456032,0,0,4.57689311059646,6.35361593769854,25.1888962384308,0.572954150706009,0,0.644235662235569,0.951980247461593
2628,0,3,0,0,2269,1157,0,366,0,1,0,1,7366,3704,0,1190,934,503,0,148,19,10,0,2,915,493,0,146,908,743,509,416,0,0,167,120,0.0723461038035219,0.309544084498202,0.412093990269687,0.00937673941178515,0.000539267789562249,0.000849894552147297,0.0528894431187244,8,2.20208629102567,0.890567517456359,0.421394871517619,0.817309471754902,2.39621280490766,1e+05,0,51454,48546,0.483983236549613,0.0723461038035219,0.0723461038035219,0.0244686955209662,0.0244686955209662,20.8864449865825,2199.14922994106,7.97818381907306,11.278430452865,50.5904829207403,6.87489279957981,1.68645447147685,0.71080547187814,4.12348102706335,0,0,6.17083433586284,4.55085342549519,16.0069701877215,0.490347670238329,0,0.66178281573506,0.962748461803156
3751,4,4,0,0,6163,3418,0,694,0,2,0,0,10501,5924,0,1202,2644,1391,0,273,91,58,0,8,2553,1333,0,265,2535,2136,1428,1180,0,0,308,229,0.104388314658754,0.585552538379207,0.399036862275143,0.014069276706848,0.000420553380448627,0.000626526992391117,0.085853210364745,3,0.292282132578966,0.897726027945339,0.421677303221372,0.813956311658823,2.4181091484067,1e+05,0,57643,42357,0.424045621337133,0.104388314658754,0.104388314658754,0.0285125621403571,0.0285125621403571,16.3455752191402,2680.8432949549,7.04267072910451,12.1433677798037,36.5587330982941,2.10769348971968,1.71699027210156,1.20821606793724,3.46182245994157,0,0,8.93987906265469,7.18911553728691,18.6232392975373,0.943053584877472,0,0.726860595138787,0.948885926579092
3167,0,0,0,0,1466,675,0,243,0,0,0,0,4926,2366,0,850,645,274,0,106,20,5,0,4,625,269,0,102,583,519,286,235,0,0,109,84,0.0489636887118771,0.288526679772045,0.405057058552294,0.0121475634844088,0.000216227777997194,0.000497656511191869,0.0660804385539999,8,-0.0585005199141916,0.900380542847278,0.419932605769329,0.818888935210259,1.93906660255323,1e+05,0,49693,50307,0.506412130601683,0.0489636887118771,0.0489636887118771,0.0175674555924962,0.0175674555924962,21.0687238932768,1314.95185862885,8.76896232954021,6.80277644612837,52.5168443007315,3.40933179162989,1.53921818121331,0.709840341720504,2.22004411090753,0,0,7.30900824217604,6.21867882693808,18.7098438373639,0.691685751543202,0,0.641214621392793,0.953292288205634
1911,5,2,0,0,1582,1086,0,223,1,0,0,0,5557,3804,0,760,656,445,0,95,15,15,0,0,641,430,0,95,678,530,443,375,0,0,105,75,0.0569447702622602,0.28540072718425,0.407867917954697,0.0103269906424426,0.000305861960062755,0.000946738252229267,0.0579706100567964,12,1.77823364171988,0.898942410933724,0.421328549901334,0.814549049715567,2.39481167909125,1e+05,0,67469,32531,0.325222265719502,0.0569447702622602,0.0569447702622602,0.0223261862661968,0.0223261862661968,25.7825260625786,3246.21202296229,7.97934997911407,11.6479145817925,52.8435209628034,3.72152048769398,3.09028892349471,0.610472290020089,3.11740579138407,0,0,5.20777488844334,6.21419968463026,16.5252693676873,0.521172816228213,0,0.607932630803967,0.947719186649973
5766,1,1,0,0,3011,1552,0,426,0,0,0,0,8610,4404,0,1173,1238,642,0,176,30,25,0,6,1208,617,0,170,1266,988,684,520,0,0,179,147,0.0863873042947502,0.353278691694773,0.397650792641773,0.0127960625838312,0.000288217713451924,0.000611193665968305,0.118791816092277,4,-0.425637314298273,0.906441398769057,0.423030829267387,0.814303471620236,2.71940875340776,1e+05,0,51382,48618,0.485268633028459,0.0863873042947502,0.0863873042947502,0.0239003426589869,0.0239003426589869,13.7180754839619,4034.46492285022,6.53687908000106,13.4143037909341,40.2398195933024,4.79957205590019,1.38830230928738,1.08924941216888,4.58385359968856,0,0,6.40307026387815,9.62251486256404,9.9367779555913,0.403661006178009,0,0.723335010229745,0.945610367641316
3131,2,2,0,0,2064,1114,0,295,1,2,0,0,6260,3450,0,912,823,441,0,112,28,11,0,3,795,430,0,109,878,670,474,360,0,0,121,90,0.0616813405957727,0.332126735024668,0.386975462498111,0.0141103530965197,0.000449925933256082,0.000760868948125311,0.0705230194936355,9,1.08886315716954,0.898216154296703,0.420885817596397,0.815165664604171,2.35931717755797,1e+05,0,55874,44126,0.441675942964092,0.0616813405957727,0.0616813405957727,0.020764190693309,0.020764190693309,22.7286359655363,2834.40014309721,5.61569520981885,12.1735786779322,49.3319419826805,4.18616466709119,0.928014135497835,0.740524754334012,3.47180184368742,0,0,5.00665495553135,6.82102174216254,21.1374748841149,0.369951581559802,0,0.663363498705603,0.945923658722472
1509,0,2,0,0,1074,705,0,105,0,0,0,0,6545,4677,0,601,437,284,0,43,9,3,0,1,428,281,0,42,475,351,292,225,0,0,49,34,0.0657885302827224,0.162555259440298,0.390074232301252,0.0102277848649717,0.000421356870964578,0.000371449659313795,0.0513143075722117,7,0.400759135950954,0.899960122075975,0.419919544952927,0.81243832484756,2.03187400401012,1e+05,0,70656,29344,0.293348100182977,0.0657885302827224,0.0657885302827224,0.0202757424953385,0.0202757424953385,18.953310006079,1883.96057120946,7.86938497794125,9.13797342299317,42.0738402058646,3.39146007766437,1.45689841762876,0.606848613749783,5.3224521381277,0,0,6.95620776945028,6.4650112530387,15.2500004263861,0.901343553582733,0,0.691804294636091,0.952492852986734
3801,0,1,0,0,969,308,0,252,0,0,0,1,4956,1484,0,1249,372,139,0,115,15,4,0,2,357,135,0,113,400,316,132,113,0,0,124,99,0.0496845690479139,0.194513834103846,0.398301984589399,0.0108527355328018,0.000348484745376924,0.000341317489923609,0.0537860798327712,4,1.03651833908139,0.907137885042113,0.419138488761315,0.821477188955897,3.62821471100991,1e+05,0,30429,69571,0.695616737518683,0.0496845690479139,0.0496845690479139,0.0169761073372375,0.0169761073372375,16.9412568036032,2479.62871862338,8.14002933465176,10.0687570579026,52.9965759387108,4.24624566335949,1.34025061376113,0.724984248631983,3.81028030089184,0,0,6.16748283599675,8.58571733973979,17.5988590641991,0.443440337137391,0,0.658322339057296,0.958459803594426
3662,0,0,0,0,1186,790,0,115,0,1,0,0,5317,3369,0,553,479,311,0,50,13,5,0,3,466,306,0,47,527,390,310,261,0,0,40,46,0.0540621595727772,0.231199936880871,0.394522931445954,0.00764005572383745,0.00041715017924682,0.000515978811732278,0.09645001851948,7,1.42125223463671,0.904467672512264,0.416915422550408,0.811574992991946,2.10094174441404,1e+05,0,62286,37714,0.377870542181693,0.0540621595727772,0.0540621595727772,0.0154620657352637,0.0154620657352637,18.8860538351206,2588.6979521697,6.96771330200709,10.5817313753369,48.5048386359041,3.78063875117753,1.43939552696088,0.573265810824446,5.09484799384603,0,0,9.78168650763349,7.29575414373956,18.3194528692951,0.536650208675968,0,0.713994670996281,0.954792679821351
3227,3,1,0,0,2393,1203,0,425,3,0,0,0,9127,4455,0,1572,977,484,0,152,15,10,0,5,962,474,0,147,988,785,513,396,0,0,165,126,0.0913733623078576,0.272240313369344,0.397453723095365,0.00887435734925406,0.000564989500470959,0.00107332608105618,0.0621862292747428,9,0.376995076900846,0.900803831690422,0.419611969501531,0.813707831494777,2.63149758321041,1e+05,0,48458,51542,0.518753981237933,0.0913733623078576,0.0913733623078576,0.0315039914905514,0.0315039914905514,22.6103466370367,3067.20777313655,11.9296091976205,14.7602277493148,35.2076211434649,4.4244978022465,1.06923791977519,0.757956191072547,4.32488126588439,0,0,5.18314508193117,12.277896344116,18.6034879288772,0.455036782120978,0,0.655216895878174,0.956395983446304
5004,3,1,0,0,2113,1052,0,334,2,0,0,0,8020,3911,0,1362,871,432,0,145,26,15,0,4,845,417,0,141,910,712,439,343,0,0,125,121,0.0798741409837566,0.267534888935784,0.391141590563134,0.00890491950513681,0.000469597186072241,0.00131272434504768,0.0988160587909327,4,-0.540839872807252,0.906265515109535,0.420232200702613,0.812205476604059,2.66842144300442,1e+05,0,48745,51255,0.510530973354565,0.0798741409837566,0.0798741409837566,0.0270844500856052,0.0270844500856052,14.7305035828221,1781.69470048203,7.36170907775289,9.52548634308686,38.1191044498892,2.95669581339308,2.34046735282104,0.854339877501068,2.42632618836656,0,0,5.05339079140505,9.87390313420468,9.35911329796235,1.00003263851318,0,0.660910906182852,0.946557639818261
1714,1,0,0,0,1072,708,0,166,2,1,0,0,6570,4169,0,964,450,293,0,67,18,10,0,5,432,283,0,62,464,360,298,237,0,0,70,50,0.0649994015860813,0.166980575355118,0.406094822251765,0.0126500642471669,0.000486084506523897,0.000348158247339003,0.0485325572593415,7,-0.813836043439259,0.900123084967657,0.419722431524418,0.805921052518803,2.08123134820881,1e+05,0,63063,36937,0.368553137581444,0.0649994015860813,0.0649994015860813,0.023986575805399,0.023986575805399,30.1484858648965,2364.10116623871,4.80828767187433,7.09760438932254,47.8522381255154,2.48220663252942,1.60468768435138,0.966447131521561,3.04787223286618,0,0,4.48698608571537,6.71529326884396,16.9568187492503,0.699550120265859,0,0.630972359435761,0.945835644118659
10829,1,0,0,0,977,329,0,241,0,0,0,0,3475,1259,0,876,420,164,0,99,6,7,0,1,414,157,0,98,397,340,118,127,0,0,106,75,0.0344301265956186,0.275228037629645,0.416819810894299,0.00937549550159045,0.000390682324113143,0.000960892018648916,0.178141738720014,7,1.09771614755033,0.901787960667332,0.419755334841628,0.811548269556028,3.38770636327716,1e+05,0,38324,61676,0.61726201529884,0.0344301265956186,0.0344301265956186,0.0148182197756624,0.0148182197756624,23.3914509794906,2612.50916596325,6.83772411495879,12.2220213766545,43.2305312626808,3.86698822061592,2.09663896492279,0.832038159599042,2.44534602604598,0,0,8.67859030289811,7.18767857589012,15.5541737069915,0.654685850285969,0,0.569614717084773,0.940193862048434
2292,0,0,0,0,2530,1282,0,366,0,0,0,0,7115,3585,0,1092,1029,506,0,155,34,10,0,3,995,496,0,152,1031,835,557,428,0,0,157,125,0.070896433435595,0.357819959898429,0.398140649540372,0.0101307600944635,0.00035420299261476,0.000485025308978239,0.0440172305121845,11,1.13984156885004,0.903247580054271,0.416744646263653,0.819769463959079,2.88582121743688,1e+05,0,50428,49572,0.495916670241687,0.070896433435595,0.070896433435595,0.0219081434721873,0.0219081434721873,15.2387236962612,2690.0002352479,6.34571178891353,10.1277283306589,42.1390488532137,5.83648586227695,2.23490925904525,0.875941793035156,4.95233008409821,0,0,11.0163470703563,7.03585126763306,17.325599843171,0.362656796131767,0,0.690983842056181,0.9437074080899
3246,3,1,0,1,2021,1040,0,300,1,1,0,0,9245,5040,0,1359,830,425,0,133,36,13,0,6,794,412,0,127,840,692,441,367,0,0,136,112,0.0929506884093687,0.214392485054702,0.391523890127728,0.0131405723585309,0.000360494682564839,0.000949669711563142,0.0690645357669334,8,-0.255578598729366,0.904174688639083,0.418962248764837,0.818454741727815,2.22615369779841,1e+05,0,54632,45368,0.451167780115586,0.0929506884093687,0.0929506884093687,0.0294364231528249,0.0294364231528249,21.4532714819528,1887.06933604139,10.6577795174843,12.6180899795742,43.5761302043724,4.28999955859753,1.42251496051226,0.727499911186467,4.81324576098814,0,0,4.59590467181832,5.49449734563593,11.7227626037874,0.698178604555243,0,0.683311402459092,0.953838758641837
1743,1,0,0,0,2483,1131,0,365,2,0,0,0,7801,3687,0,1162,1072,455,0,152,28,15,0,2,1044,440,0,150,1091,881,442,371,0,0,145,126,0.0769920985794171,0.309536291779362,0.406260063520105,0.0115573752754643,0.000499206853582429,0.000523264705382302,0.0343490138611971,4,-0.466479701599069,0.899450712988963,0.419803761321586,0.810473098165592,1.06653231414506,1e+05,0,46861,53139,0.530125725114833,0.0769920985794171,0.0769920985794171,0.0227626531339266,0.0227626531339266,28.6959401403849,2233.94513752715,8.13783548170885,8.85611750452856,38.0503044602303,4.259044778562,1.66614290493566,0.91964077824841,2.74963250415068,0,0,5.84715928063297,7.20194275547009,14.8752240832081,0.616213525258691,0,0.70435078983531,0.946668008833313
2865,4,0,0,0,1727,905,0,236,1,1,0,0,9037,4882,0,1276,730,360,0,109,16,4,0,2,714,356,0,107,691,597,376,291,0,0,81,88,0.0894539819177726,0.187056363342411,0.416484125031993,0.00918032152398241,0.000274548129130765,0.000889662406149791,0.0640905007067337,6,0.729180561393524,0.896584115396493,0.415543024677813,0.81065557084813,5.06361352420369,1e+05,0,54904,45096,0.451333814547564,0.0894539819177726,0.0894539819177726,0.0280287838500571,0.0280287838500571,14.2252558185672,2194.06249856042,4.87342107777006,6.91944834305063,59.3004853491976,4.9501737419364,1.80518330124844,0.504507771348561,3.83881191337388,0,0,5.42958354866221,6.58451310966164,14.445854404246,0.398402057327426,0,0.686668125340451,0.949481217559664
2916,1,2,0,0,2621,1660,0,230,0,0,0,0,6972,4478,0,614,1090,725,0,87,47,25,0,3,1043,700,0,84,1115,880,688,581,0,0,99,75,0.0694621708242599,0.379469034324775,0.392647379738523,0.0148958666475578,0.000423125535007027,0.000510357212231934,0.0853178861949213,13,-1.45685702376767,0.912813202168923,0.418224828039997,0.817922388120187,3.87252119074315,1e+05,0,65421,34579,0.343324462870592,0.0694621708242599,0.0694621708242599,0.0185515992547388,0.0185515992547388,30.1830196228584,2936.00070023284,13.1294499598581,11.7158845950436,41.6453289830269,3.32224685477101,1.82823706675543,1.14381121910808,4.59905930871014,0,0,8.45319330846086,9.10338547838144,22.306826410845,0.755523546599796,0,0.732925144224551,0.946099191293136
